,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
23339,1.46,South Africa2000,0.632,"136,361,854,808",3361,Silent
23340,0.87,South Africa2000,0.632,"136,361,854,808",3361,Generation X
23341,0.43,South Africa2000,0.632,"136,361,854,808",3361,Generation X
23342,0.38,South Africa2000,0.632,"136,361,854,808",3361,Generation X
23343,0.37,South Africa2000,0.632,"136,361,854,808",3361,Boomers
23344,0.27,South Africa2000,0.632,"136,361,854,808",3361,G.I. Generation
23345,0.2,South Africa2000,0.632,"136,361,854,808",3361,Silent
23346,0.1,South Africa2000,0.632,"136,361,854,808",3361,Millenials
23347,0.02,South Africa2000,0.632,"136,361,854,808",3361,Millenials
23348,3.05,South Africa2001,,"121,600,818,310",2953,Silent
23349,2.72,South Africa2001,,"121,600,818,310",2953,Generation X
23350,2.16,South Africa2001,,"121,600,818,310",2953,Boomers
23351,1.79,South Africa2001,,"121,600,818,310",2953,Millenials
23352,0.9,South Africa2001,,"121,600,818,310",2953,Silent
23353,0.56,South Africa2001,,"121,600,818,310",2953,Millenials
23354,0.43,South Africa2001,,"121,600,818,310",2953,Boomers
23355,0.39,South Africa2001,,"121,600,818,310",2953,Generation X
23356,0.29,South Africa2001,,"121,600,818,310",2953,Silent
23357,0.08,South Africa2001,,"121,600,818,310",2953,Millenials
23358,0.06,South Africa2001,,"121,600,818,310",2953,Millenials
23359,0.0,South Africa2001,,"121,600,818,310",2953,Silent
23360,1.44,South Africa2002,,"115,748,110,113",2769,Boomers
23361,1.2,South Africa2002,,"115,748,110,113",2769,Generation X
23362,1.12,South Africa2002,,"115,748,110,113",2769,Millenials
23363,0.97,South Africa2002,,"115,748,110,113",2769,Silent
23364,0.82,South Africa2002,,"115,748,110,113",2769,Silent
23365,0.54,South Africa2002,,"115,748,110,113",2769,Millenials
23366,0.25,South Africa2002,,"115,748,110,113",2769,Silent
23367,0.19,South Africa2002,,"115,748,110,113",2769,Silent
23368,0.18,South Africa2002,,"115,748,110,113",2769,Boomers
23369,0.15,South Africa2002,,"115,748,110,113",2769,Generation X
23370,0.1,South Africa2002,,"115,748,110,113",2769,Millenials
23371,0.02,South Africa2002,,"115,748,110,113",2769,Millenials
23372,1.89,South Africa2003,,"175,256,916,996",4132,Silent
23373,1.56,South Africa2003,,"175,256,916,996",4132,Generation X
23374,1.22,South Africa2003,,"175,256,916,996",4132,Boomers
23375,1.21,South Africa2003,,"175,256,916,996",4132,Silent
23376,1.01,South Africa2003,,"175,256,916,996",4132,Millenials
23377,0.92,South Africa2003,,"175,256,916,996",4132,Silent
23378,0.43,South Africa2003,,"175,256,916,996",4132,Millenials
23379,0.33,South Africa2003,,"175,256,916,996",4132,Boomers
23380,0.3,South Africa2003,,"175,256,916,996",4132,Generation X
23381,0.23,South Africa2003,,"175,256,916,996",4132,Silent
23382,0.08,South Africa2003,,"175,256,916,996",4132,Millenials
23383,0.06,South Africa2003,,"175,256,916,996",4132,Millenials
23384,2.78,South Africa2004,,"228,937,347,866",5323,Silent
23385,2.24,South Africa2004,,"228,937,347,866",5323,Generation X
23386,1.81,South Africa2004,,"228,937,347,866",5323,Boomers
23387,1.75,South Africa2004,,"228,937,347,866",5323,Silent
23388,1.41,South Africa2004,,"228,937,347,866",5323,Millenials
23389,0.58,South Africa2004,,"228,937,347,866",5323,Millenials
23390,0.51,South Africa2004,,"228,937,347,866",5323,Boomers
23391,0.5,South Africa2004,,"228,937,347,866",5323,Generation X
23392,0.47,South Africa2004,,"228,937,347,866",5323,Silent
23393,0.36,South Africa2004,,"228,937,347,866",5323,Silent
23394,0.16,South Africa2004,,"228,937,347,866",5323,Millenials
23395,0.06,South Africa2004,,"228,937,347,866",5323,Millenials
23396,3.22,South Africa2005,0.613,"257,671,413,751",5914,Silent
23397,2.99,South Africa2005,0.613,"257,671,413,751",5914,Generation X
23398,2.29,South Africa2005,0.613,"257,671,413,751",5914,Boomers
23399,1.65,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23400,1.43,South Africa2005,0.613,"257,671,413,751",5914,Silent
23401,1.37,South Africa2005,0.613,"257,671,413,751",5914,Silent
23402,0.74,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23403,0.57,South Africa2005,0.613,"257,671,413,751",5914,Silent
23404,0.45,South Africa2005,0.613,"257,671,413,751",5914,Boomers
23405,0.42,South Africa2005,0.613,"257,671,413,751",5914,Generation X
23406,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23407,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
23408,4.79,South Africa2006,,"271,811,088,781",6166,Silent
23409,3.5,South Africa2006,,"271,811,088,781",6166,Generation X
23410,2.25,South Africa2006,,"271,811,088,781",6166,Boomers
23411,2.1,South Africa2006,,"271,811,088,781",6166,Silent
23412,1.91,South Africa2006,,"271,811,088,781",6166,Millenials
23413,1.1,South Africa2006,,"271,811,088,781",6166,Silent
23414,0.58,South Africa2006,,"271,811,088,781",6166,Generation X
23415,0.57,South Africa2006,,"271,811,088,781",6166,Millenials
23416,0.42,South Africa2006,,"271,811,088,781",6166,Boomers
23417,0.38,South Africa2006,,"271,811,088,781",6166,Silent
23418,0.18,South Africa2006,,"271,811,088,781",6166,Millenials
23419,0.14,South Africa2006,,"271,811,088,781",6166,Millenials
23420,2.01,South Africa2007,,"299,033,511,000",6708,Generation X
23421,1.98,South Africa2007,,"299,033,511,000",6708,Boomers
23422,1.79,South Africa2007,,"299,033,511,000",6708,Millenials
23423,1.48,South Africa2007,,"299,033,511,000",6708,Silent
23424,1.31,South Africa2007,,"299,033,511,000",6708,Silent
23425,1.25,South Africa2007,,"299,033,511,000",6708,Silent
23426,0.75,South Africa2007,,"299,033,511,000",6708,Millenials
23427,0.5,South Africa2007,,"299,033,511,000",6708,Boomers
23428,0.46,South Africa2007,,"299,033,511,000",6708,Silent
23429,0.43,South Africa2007,,"299,033,511,000",6708,Generation X
23430,0.12,South Africa2007,,"299,033,511,000",6708,Generation Z
23431,0.04,South Africa2007,,"299,033,511,000",6708,Generation Z
23432,3.31,South Africa2008,,"287,099,991,517",6573,Silent
23433,2.61,South Africa2008,,"287,099,991,517",6573,Generation X
23434,2.44,South Africa2008,,"287,099,991,517",6573,Boomers
23435,1.85,South Africa2008,,"287,099,991,517",6573,Millenials
23436,1.37,South Africa2008,,"287,099,991,517",6573,Silent
23437,0.7,South Africa2008,,"287,099,991,517",6573,Millenials
23438,0.5,South Africa2008,,"287,099,991,517",6573,Boomers
23439,0.47,South Africa2008,,"287,099,991,517",6573,Generation X
23440,0.43,South Africa2008,,"287,099,991,517",6573,Silent
23441,0.32,South Africa2008,,"287,099,991,517",6573,Silent
23442,0.08,South Africa2008,,"287,099,991,517",6573,Generation Z
23443,0.06,South Africa2008,,"287,099,991,517",6573,Generation Z
23444,1.78,South Africa2009,,"297,216,730,669",6517,Generation X
23445,1.69,South Africa2009,,"297,216,730,669",6517,Silent
23446,1.6,South Africa2009,,"297,216,730,669",6517,Silent
23447,1.51,South Africa2009,,"297,216,730,669",6517,Boomers
23448,1.49,South Africa2009,,"297,216,730,669",6517,Millenials
23449,0.71,South Africa2009,,"297,216,730,669",6517,Millenials
23450,0.6,South Africa2009,,"297,216,730,669",6517,Silent
23451,0.44,South Africa2009,,"297,216,730,669",6517,Boomers
23452,0.42,South Africa2009,,"297,216,730,669",6517,Generation X
23453,0.31,South Africa2009,,"297,216,730,669",6517,Silent
23454,0.12,South Africa2009,,"297,216,730,669",6517,Generation Z
23455,0.04,South Africa2009,,"297,216,730,669",6517,Generation Z
23456,3.6,South Africa2010,0.643,"375,298,134,440",8128,Silent
23457,2.31,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23458,1.69,South Africa2010,0.643,"375,298,134,440",8128,Silent
23459,1.59,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23460,1.08,South Africa2010,0.643,"375,298,134,440",8128,Millenials
23461,0.77,South Africa2010,0.643,"375,298,134,440",8128,Silent
23462,0.63,South Africa2010,0.643,"375,298,134,440",8128,Millenials
23463,0.48,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23464,0.45,South Africa2010,0.643,"375,298,134,440",8128,Generation X
23465,0.3,South Africa2010,0.643,"375,298,134,440",8128,Silent
23466,0.15,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
23467,0.04,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
23468,1.88,South Africa2011,0.651,"416,878,162,441",8906,Millenials
23469,1.59,South Africa2011,0.651,"416,878,162,441",8906,Generation X
23470,1.49,South Africa2011,0.651,"416,878,162,441",8906,Millenials
23471,1.31,South Africa2011,0.651,"416,878,162,441",8906,Boomers
23472,0.76,South Africa2011,0.651,"416,878,162,441",8906,Silent
23473,0.74,South Africa2011,0.651,"416,878,162,441",8906,Silent
23474,0.67,South Africa2011,0.651,"416,878,162,441",8906,Millenials
23475,0.33,South Africa2011,0.651,"416,878,162,441",8906,Millenials
23476,0.26,South Africa2011,0.651,"416,878,162,441",8906,Boomers
23477,0.22,South Africa2011,0.651,"416,878,162,441",8906,Generation X
23478,0.04,South Africa2011,0.651,"416,878,162,441",8906,Generation Z
23479,0.02,South Africa2011,0.651,"416,878,162,441",8906,Generation Z
23480,2.94,South Africa2012,0.659,"396,332,702,639",8347,Silent
23481,2.69,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23482,2.07,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23483,1.59,South Africa2012,0.659,"396,332,702,639",8347,Boomers
23484,1.57,South Africa2012,0.659,"396,332,702,639",8347,Generation X
23485,0.94,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23486,0.46,South Africa2012,0.659,"396,332,702,639",8347,Boomers
23487,0.43,South Africa2012,0.659,"396,332,702,639",8347,Generation X
23488,0.42,South Africa2012,0.659,"396,332,702,639",8347,Millenials
23489,0.18,South Africa2012,0.659,"396,332,702,639",8347,Silent
23490,0.14,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
23491,0.13,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
23492,3.38,South Africa2013,0.663,"366,829,390,479",7612,Millenials
23493,2.3,South Africa2013,0.663,"366,829,390,479",7612,Millenials
23494,2.22,South Africa2013,0.663,"366,829,390,479",7612,Generation X
23495,1.94,South Africa2013,0.663,"366,829,390,479",7612,Boomers
23496,1.79,South Africa2013,0.663,"366,829,390,479",7612,Silent
23497,0.69,South Africa2013,0.663,"366,829,390,479",7612,Silent
23498,0.69,South Africa2013,0.663,"366,829,390,479",7612,Millenials
23499,0.63,South Africa2013,0.663,"366,829,390,479",7612,Millenials
23500,0.51,South Africa2013,0.663,"366,829,390,479",7612,Boomers
23501,0.47,South Africa2013,0.663,"366,829,390,479",7612,Generation X
23502,0.15,South Africa2013,0.663,"366,829,390,479",7612,Generation Z
23503,0.13,South Africa2013,0.663,"366,829,390,479",7612,Generation Z
23504,3.13,South Africa2014,0.666,"350,904,575,292",7174,Millenials
23505,2.82,South Africa2014,0.666,"350,904,575,292",7174,Silent
23506,2.43,South Africa2014,0.666,"350,904,575,292",7174,Millenials
23507,2.15,South Africa2014,0.666,"350,904,575,292",7174,Generation X
23508,1.7,South Africa2014,0.666,"350,904,575,292",7174,Boomers
23509,0.98,South Africa2014,0.666,"350,904,575,292",7174,Millenials
23510,0.67,South Africa2014,0.666,"350,904,575,292",7174,Millenials
23511,0.37,South Africa2014,0.666,"350,904,575,292",7174,Generation X
23512,0.36,South Africa2014,0.666,"350,904,575,292",7174,Boomers
23513,0.33,South Africa2014,0.666,"350,904,575,292",7174,Silent
23514,0.08,South Africa2014,0.666,"350,904,575,292",7174,Generation Z
23515,0.06,South Africa2014,0.666,"350,904,575,292",7174,Generation Z
23516,2.8,South Africa2015,,"317,741,039,198",6403,Silent
23517,2.52,South Africa2015,,"317,741,039,198",6403,Millenials
23518,1.73,South Africa2015,,"317,741,039,198",6403,Millenials
23519,1.69,South Africa2015,,"317,741,039,198",6403,Boomers
23520,1.66,South Africa2015,,"317,741,039,198",6403,Generation X
23521,0.67,South Africa2015,,"317,741,039,198",6403,Millenials
23522,0.56,South Africa2015,,"317,741,039,198",6403,Millenials
23523,0.41,South Africa2015,,"317,741,039,198",6403,Generation X
23524,0.32,South Africa2015,,"317,741,039,198",6403,Silent
23525,0.32,South Africa2015,,"317,741,039,198",6403,Boomers
23526,0.21,South Africa2015,,"317,741,039,198",6403,Generation Z
23527,0.11,South Africa2015,,"317,741,039,198",6403,Generation Z
23528,44.11,Spain1985,0.725,"180,302,412,231",5009,G.I. Generation
23529,20.03,Spain1985,0.725,"180,302,412,231",5009,G.I. Generation
23530,11.15,Spain1985,0.725,"180,302,412,231",5009,G.I. Generation
23531,11.12,Spain1985,0.725,"180,302,412,231",5009,Silent
23532,8.07,Spain1985,0.725,"180,302,412,231",5009,Boomers
23533,7.52,Spain1985,0.725,"180,302,412,231",5009,G.I. Generation
23534,5.28,Spain1985,0.725,"180,302,412,231",5009,Generation X
23535,3.83,Spain1985,0.725,"180,302,412,231",5009,Silent
23536,2.2,Spain1985,0.725,"180,302,412,231",5009,Boomers
23537,1.35,Spain1985,0.725,"180,302,412,231",5009,Generation X
23538,0.24,Spain1985,0.725,"180,302,412,231",5009,Generation X
23539,0.03,Spain1985,0.725,"180,302,412,231",5009,Generation X
23540,42.87,Spain1986,,"250,638,463,467",6919,G.I. Generation
23541,21.3,Spain1986,,"250,638,463,467",6919,G.I. Generation
23542,12.01,Spain1986,,"250,638,463,467",6919,Silent
23543,10.48,Spain1986,,"250,638,463,467",6919,G.I. Generation
23544,9.56,Spain1986,,"250,638,463,467",6919,Boomers
23545,8.05,Spain1986,,"250,638,463,467",6919,G.I. Generation
23546,6.77,Spain1986,,"250,638,463,467",6919,Generation X
23547,3.45,Spain1986,,"250,638,463,467",6919,Silent
23548,2.74,Spain1986,,"250,638,463,467",6919,Boomers
23549,1.68,Spain1986,,"250,638,463,467",6919,Generation X
23550,0.62,Spain1986,,"250,638,463,467",6919,Generation X
23551,0.3,Spain1986,,"250,638,463,467",6919,Generation X
23552,45.5,Spain1987,,"317,882,187,037",8727,G.I. Generation
23553,21.36,Spain1987,,"317,882,187,037",8727,G.I. Generation
23554,10.71,Spain1987,,"317,882,187,037",8727,Silent
23555,10.07,Spain1987,,"317,882,187,037",8727,G.I. Generation
23556,9.78,Spain1987,,"317,882,187,037",8727,Boomers
23557,8.4,Spain1987,,"317,882,187,037",8727,G.I. Generation
23558,6.42,Spain1987,,"317,882,187,037",8727,Generation X
23559,3.96,Spain1987,,"317,882,187,037",8727,Silent
23560,3.21,Spain1987,,"317,882,187,037",8727,Boomers
23561,2.12,Spain1987,,"317,882,187,037",8727,Generation X
23562,0.54,Spain1987,,"317,882,187,037",8727,Generation X
23563,0.07,Spain1987,,"317,882,187,037",8727,Generation X
23564,46.88,Spain1988,,"375,138,723,325",10250,G.I. Generation
23565,19.69,Spain1988,,"375,138,723,325",10250,G.I. Generation
23566,12.02,Spain1988,,"375,138,723,325",10250,G.I. Generation
23567,11.98,Spain1988,,"375,138,723,325",10250,Silent
23568,10.43,Spain1988,,"375,138,723,325",10250,Boomers
23569,8.42,Spain1988,,"375,138,723,325",10250,Generation X
23570,8.38,Spain1988,,"375,138,723,325",10250,G.I. Generation
23571,4.19,Spain1988,,"375,138,723,325",10250,Silent
23572,2.75,Spain1988,,"375,138,723,325",10250,Boomers
23573,1.83,Spain1988,,"375,138,723,325",10250,Generation X
23574,0.68,Spain1988,,"375,138,723,325",10250,Generation X
23575,0.03,Spain1988,,"375,138,723,325",10250,Generation X
23576,46.53,Spain1989,,"413,630,538,018",11258,G.I. Generation
23577,20.17,Spain1989,,"413,630,538,018",11258,G.I. Generation
23578,12.38,Spain1989,,"413,630,538,018",11258,Silent
23579,11.43,Spain1989,,"413,630,538,018",11258,G.I. Generation
23580,10.6,Spain1989,,"413,630,538,018",11258,Boomers
23581,8.42,Spain1989,,"413,630,538,018",11258,Generation X
23582,8.29,Spain1989,,"413,630,538,018",11258,G.I. Generation
23583,3.37,Spain1989,,"413,630,538,018",11258,Silent
23584,2.62,Spain1989,,"413,630,538,018",11258,Boomers
23585,1.87,Spain1989,,"413,630,538,018",11258,Generation X
23586,0.6,Spain1989,,"413,630,538,018",11258,Generation X
23587,0.21,Spain1989,,"413,630,538,018",11258,Generation X
23588,51.46,Spain1990,0.756,"535,101,248,776",14517,G.I. Generation
23589,19.46,Spain1990,0.756,"535,101,248,776",14517,G.I. Generation
23590,12.88,Spain1990,0.756,"535,101,248,776",14517,G.I. Generation
23591,10.64,Spain1990,0.756,"535,101,248,776",14517,Boomers
23592,10.63,Spain1990,0.756,"535,101,248,776",14517,Silent
23593,7.76,Spain1990,0.756,"535,101,248,776",14517,G.I. Generation
23594,7.12,Spain1990,0.756,"535,101,248,776",14517,Generation X
23595,3.73,Spain1990,0.756,"535,101,248,776",14517,Silent
23596,3.0,Spain1990,0.756,"535,101,248,776",14517,Boomers
23597,1.68,Spain1990,0.756,"535,101,248,776",14517,Generation X
23598,0.66,Spain1990,0.756,"535,101,248,776",14517,Generation X
23599,0.22,Spain1990,0.756,"535,101,248,776",14517,Generation X
23600,43.98,Spain1991,,"575,598,537,070",15574,G.I. Generation
23601,21.11,Spain1991,,"575,598,537,070",15574,Silent
23602,12.42,Spain1991,,"575,598,537,070",15574,G.I. Generation
23603,10.45,Spain1991,,"575,598,537,070",15574,Boomers
23604,10.35,Spain1991,,"575,598,537,070",15574,Boomers
23605,7.45,Spain1991,,"575,598,537,070",15574,Silent
23606,7.07,Spain1991,,"575,598,537,070",15574,Generation X
23607,3.2,Spain1991,,"575,598,537,070",15574,Boomers
23608,2.68,Spain1991,,"575,598,537,070",15574,Boomers
23609,2.22,Spain1991,,"575,598,537,070",15574,Generation X
23610,0.72,Spain1991,,"575,598,537,070",15574,Millenials
23611,0.19,Spain1991,,"575,598,537,070",15574,Millenials
23612,48.02,Spain1992,,"629,202,392,004",17005,G.I. Generation
23613,18.74,Spain1992,,"629,202,392,004",17005,Silent
23614,10.71,Spain1992,,"629,202,392,004",17005,Boomers
23615,10.6,Spain1992,,"629,202,392,004",17005,Boomers
23616,10.54,Spain1992,,"629,202,392,004",17005,G.I. Generation
23617,6.75,Spain1992,,"629,202,392,004",17005,Generation X
23618,6.5,Spain1992,,"629,202,392,004",17005,Silent
23619,3.35,Spain1992,,"629,202,392,004",17005,Boomers
23620,2.13,Spain1992,,"629,202,392,004",17005,Boomers
23621,1.32,Spain1992,,"629,202,392,004",17005,Generation X
23622,0.23,Spain1992,,"629,202,392,004",17005,Millenials
23623,0.12,Spain1992,,"629,202,392,004",17005,Millenials
23624,43.63,Spain1993,,"523,649,481,762",14106,G.I. Generation
23625,19.37,Spain1993,,"523,649,481,762",14106,Silent
23626,12.53,Spain1993,,"523,649,481,762",14106,Boomers
23627,12.07,Spain1993,,"523,649,481,762",14106,Boomers
23628,9.8,Spain1993,,"523,649,481,762",14106,G.I. Generation
23629,7.33,Spain1993,,"523,649,481,762",14106,Generation X
23630,7.21,Spain1993,,"523,649,481,762",14106,Silent
23631,3.54,Spain1993,,"523,649,481,762",14106,Boomers
23632,3.01,Spain1993,,"523,649,481,762",14106,Boomers
23633,1.65,Spain1993,,"523,649,481,762",14106,Generation X
23634,0.63,Spain1993,,"523,649,481,762",14106,Millenials
23635,0.08,Spain1993,,"523,649,481,762",14106,Millenials
23636,44.45,Spain1994,,"529,121,577,320",14223,G.I. Generation
23637,20.65,Spain1994,,"529,121,577,320",14223,Silent
23638,13.22,Spain1994,,"529,121,577,320",14223,Boomers
23639,13.13,Spain1994,,"529,121,577,320",14223,Boomers
23640,9.98,Spain1994,,"529,121,577,320",14223,G.I. Generation
23641,7.59,Spain1994,,"529,121,577,320",14223,Generation X
23642,6.97,Spain1994,,"529,121,577,320",14223,Silent
23643,3.48,Spain1994,,"529,121,577,320",14223,Boomers
23644,2.59,Spain1994,,"529,121,577,320",14223,Boomers
23645,1.76,Spain1994,,"529,121,577,320",14223,Generation X
23646,0.41,Spain1994,,"529,121,577,320",14223,Millenials
23647,0.09,Spain1994,,"529,121,577,320",14223,Millenials
23648,45.08,Spain1995,0.803,"612,939,685,081",16444,G.I. Generation
23649,20.03,Spain1995,0.803,"612,939,685,081",16444,Silent
